City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,belmonte,-15.8631,-38.8828,23.72,91,87,1.45,BR,1701066659
286,ust-tsilma,65.441,52.1498,-18.62,98,100,0.93,RU,1701066659
287,emerald,-23.5333,148.1667,24.08,82,100,3.42,AU,1701066659
288,harstad,68.799,16.5293,-1.58,90,43,7.6,NO,1701066580
289,tocopilla,-22.092,-70.1979,17.93,73,22,1.19,CL,1701066659
290,lluta,-16.0147,-72.0142,11.75,51,100,0.74,PE,1701066660
291,kachug,53.9606,105.8817,-14.5,72,43,0.76,RU,1701066660
292,becancour,46.3334,-72.4324,1.96,95,100,3.6,CA,1701066660
293,ust'-ilimsk,58.0006,102.6619,-17.65,82,99,0.45,RU,1701066517
294,cozumel,20.5083,-86.9458,23.86,95,4,2.14,MX,1701066660
295,long beach,33.767,-118.1892,17.29,32,0,3.09,US,1701066660
296,sur,22.5667,59.5289,26.71,44,0,2.71,OM,1701066660
297,carnarvon,-24.8667,113.6333,23.99,61,100,6.39,AU,1701066661
298,norilsk,69.3535,88.2027,-23.83,96,23,2.51,RU,1701066421
299,turpan,42.9333,89.1667,10.43,22,6,0.97,CN,1701066613
300,udachny,66.4167,112.4,-21.09,99,100,2.85,RU,1701066661
301,manthani,18.65,79.6667,30.26,50,0,4.28,IN,1701066661
302,lerma,42.0261,-3.7598,3.31,88,94,2.62,ES,1701066662
303,rongelap,11.1635,166.8941,27.8,79,95,9.8,MH,1701066662
304,santiago del torno,-17.9833,-63.3833,23.1,91,100,2.48,BO,1701066662
305,argostolion,38.1811,20.489,8.04,76,20,2.06,GR,1701066662
306,port douglas,-16.4833,145.4667,25.45,80,100,1.4,AU,1701066662
307,daman,20.4167,72.85,25.53,77,40,2.37,IN,1701066662
308,saint-pierre,-21.3393,55.4781,28.65,61,100,4.12,RE,1701066662
309,san luis de la loma,17.2706,-100.8939,25.72,78,100,2.06,MX,1701066663
310,tlahualilo de zaragoza,26.1167,-103.45,13.99,71,100,3.16,MX,1701066663
311,port macquarie,-31.4333,152.9167,25.5,79,92,0.72,AU,1701066663
312,ghat,24.9647,10.1728,16.18,27,3,1.89,LY,1701066663
313,concepcion,-36.827,-73.0498,12.89,94,100,4.63,CL,1701066663
314,inhapi,-9.2214,-37.7486,19.51,86,0,1.9,BR,1701066663
315,san mariano,7.5,126.0,28.36,79,45,1.01,PH,1701066663
316,kingston,17.997,-76.7936,26.53,78,20,2.06,JM,1701066664
317,borogontsy,62.6683,131.1683,-28.92,98,100,0.96,RU,1701066664
318,nova vicosa,-17.8919,-39.3719,24.5,75,94,3.2,BR,1701066664
319,lautoka,-17.6167,177.4667,27.92,78,40,5.66,FJ,1701066664
320,the pas,53.8251,-101.2541,-13.99,72,100,6.17,CA,1701066664
321,usinsk,65.9939,57.5281,-18.23,94,100,3.05,RU,1701066621
322,kasongo-lunda,-6.4667,16.8167,22.29,96,100,0.36,CD,1701066664
323,taghazout,30.5426,-9.7112,13.43,68,4,0.6,MA,1701066664
324,coahuayana de hidalgo,18.7,-103.6583,23.48,77,62,2.02,MX,1701066665
325,yinchuan,38.4681,106.2731,6.93,25,0,1.7,CN,1701066665
326,nantucket,41.2835,-70.0995,11.08,90,100,12.86,US,1701066665
327,taroa,8.7058,171.2275,27.95,80,93,9.33,MH,1701066665
328,malanville,11.8685,3.3899,26.7,66,99,1.12,BJ,1701066665
329,pierre,44.3683,-100.351,-6.75,68,75,3.58,US,1701066665
330,qui nhon,13.7667,109.2333,25.4,77,99,9.26,VN,1701066666
331,puerto real,36.5282,-6.1901,12.09,87,75,1.03,ES,1701066666
332,malaya vishera,58.8454,32.2222,-8.02,85,100,5.19,RU,1701066666
333,plettenberg bay,-34.0527,23.3716,23.19,59,40,2.44,ZA,1701066666
334,el porvenir,13.7617,-87.3458,24.63,80,5,3.0,HN,1701066666
335,kasungu,-13.0333,33.4833,29.63,34,100,3.65,MW,1701066666
336,cide,41.8921,33.0044,3.54,91,100,7.43,TR,1701066666
337,mount gambier,-37.8333,140.7667,14.84,62,61,5.47,AU,1701066666
338,holualoa,19.6228,-155.9522,22.91,94,20,2.57,US,1701066667
339,biltine,14.5333,20.9167,30.49,17,37,9.01,TD,1701066667
340,korla,41.7597,86.1469,9.01,32,8,0.73,CN,1701066628
341,bichura,50.5881,107.6022,-10.87,70,37,3.08,RU,1701066667
342,paraiso,9.8383,-83.8656,19.48,96,100,1.71,CR,1701066667
343,agadez,19.75,10.25,19.38,21,100,2.64,NE,1701066667
344,bratsk,56.1325,101.6142,-16.73,73,81,1.48,RU,1701066600
345,manzanillo,20.3433,-77.1167,23.17,86,0,0.54,CU,1701066668
346,frutal,-20.0247,-48.9406,22.51,86,92,2.61,BR,1701066432
347,acajutla,13.5928,-89.8275,26.34,75,3,2.71,SV,1701066668
348,souillac,-20.5167,57.5167,28.21,69,40,5.14,MU,1701066668
349,zhezqazghan,47.7833,67.7667,2.32,75,0,6.0,KZ,1701066668
350,palapye,-22.546,27.1251,31.08,25,0,6.38,BW,1701066668
351,francistown,-21.17,27.5079,31.02,23,0,6.31,BW,1701066659
352,castillos,-34.1667,-53.8333,15.31,96,8,2.45,UY,1701066668
353,el granada,37.5027,-122.4694,12.66,58,0,0.45,US,1701066668
354,colonia,50.9333,6.95,4.6,84,20,4.63,DE,1701066383
355,tamanrasset,22.785,5.5228,10.95,24,0,1.03,DZ,1701066669
356,san matias,-16.3667,-58.4,22.35,94,54,1.35,BO,1701066669
357,baukau,51.5526,7.2042,4.42,94,100,2.24,DE,1701066669
358,gizo,-8.103,156.8419,28.66,73,100,0.44,SB,1701066669
359,walvis bay,-22.9575,14.5053,15.05,75,53,1.93,NA,1701066669
360,al ghayzah,16.2079,52.176,27.56,55,5,0.16,YE,1701066669
361,kangding,30.0513,101.9603,14.6,21,5,1.48,CN,1701066670
362,santo antonio,-6.3106,-35.4789,23.18,76,37,3.51,BR,1701066670
363,flying fish cove,-10.4217,105.6791,28.82,61,40,4.63,CX,1701066670
364,vernon,50.2581,-119.2691,3.2,86,100,0.51,CA,1701066670
365,byron bay,-28.65,153.6167,24.68,74,96,5.82,AU,1701066670
366,isabela,6.7085,121.9711,32.03,73,52,0.94,PH,1701066671
367,bangar,16.8936,120.4243,29.68,70,78,2.35,PH,1701066671
368,iskateley,67.6803,53.1512,-23.72,100,45,2.45,RU,1701066671
369,pariaman,-0.619,100.12,30.03,70,90,3.63,ID,1701066671
370,okhotsk,59.3833,143.3,-16.28,83,99,6.71,RU,1701066671
371,caleta de carquin,-11.0925,-77.6267,19.03,85,82,4.46,PE,1701066671
372,gamboula,4.1178,15.1393,22.55,87,100,0.61,CF,1701066671
373,sitangkai,4.6628,119.3928,27.91,72,100,0.8,PH,1701066672
374,thunder bay,48.4001,-89.3168,-10.01,57,20,7.72,CA,1701066672
375,tanjung pinang,0.9167,104.45,28.02,81,100,3.3,ID,1701066672
376,oranjestad,12.524,-70.027,27.97,78,20,6.69,AW,1701066672
377,illizi,26.4833,8.4667,8.89,24,6,1.12,DZ,1701066672
378,remire-montjoly,4.9167,-52.2667,25.02,100,75,0.0,GF,1701066672
379,ivins,37.1686,-113.6794,3.31,63,0,0.89,US,1701066673
380,college,64.8569,-147.8028,-5.31,86,100,2.06,US,1701066673
381,mohr,54.3528,9.7167,2.08,94,75,4.63,DE,1701066673
382,elverum,60.8819,11.5623,-10.8,97,99,1.6,NO,1701066673
383,odda,60.0691,6.5457,-6.25,85,42,3.83,NO,1701066673
384,bikenibeu village,1.3673,173.1241,28.98,84,75,1.03,KI,1701066673
385,fomboni,-12.28,43.7425,27.98,73,69,1.48,KM,1701066673
386,salalah,17.0151,54.0924,30.05,39,0,1.54,OM,1701066578
387,mejit,10.2753,170.8646,27.62,80,100,9.43,MH,1701066674
388,sosua,19.7667,-70.5167,25.99,100,20,0.0,DO,1701066674
389,mogocha,53.7333,119.7667,-17.68,80,15,0.78,RU,1701066674
390,kailua-kona,19.6406,-155.9956,24.98,94,20,2.57,US,1701066674
391,kabinda,-6.1333,24.4833,21.57,92,100,1.71,CD,1701066674
392,woolgoolga,-30.1106,153.2007,27.93,76,95,1.64,AU,1701066674
393,bafia,4.75,11.2333,22.67,89,100,0.36,CM,1701066674
394,weno,7.4515,151.8468,30.97,79,75,2.06,FM,1701066675
395,abepura,-2.6333,140.5833,28.45,74,40,1.03,ID,1701066675
396,sheridan,44.8333,-106.9173,0.21,62,0,6.17,US,1701066675
397,laguna,38.421,-121.4238,9.49,70,0,1.54,US,1701066675
398,beloyarskiy,63.7119,66.6722,-13.33,93,100,1.79,RU,1701066675
399,la ronge,55.1001,-105.2842,-12.86,72,100,0.51,CA,1701066559
400,mammoth lakes,37.6485,-118.9721,-6.48,48,0,0.0,US,1701066675
401,shenjiamen,29.9576,122.298,15.73,66,0,5.43,CN,1701066676
402,cabedelo,-6.9811,-34.8339,24.37,81,68,4.74,BR,1701066676
403,choibalsan,48.0667,114.5,-15.62,84,12,4.48,MN,1701066676
404,stawell,-37.05,142.7667,21.92,39,3,5.77,AU,1701066676
405,mali,12.079,-12.2982,14.75,68,3,0.87,GN,1701066676
406,carbonear,47.7332,-53.2148,2.01,93,94,2.67,CA,1701066677
407,mugumu,-1.85,34.7,21.79,69,98,1.83,TZ,1701066677
408,yorkton,51.2167,-102.4677,-12.09,72,100,4.63,CA,1701066677
409,midvagur,62.0511,-7.1939,2.46,80,75,0.51,FO,1701066677
410,la chaux-de-fonds,47.0999,6.8259,-0.19,100,0,1.03,CH,1701066387
411,paradip garh,20.3167,86.6167,26.72,50,99,2.33,IN,1701066677
412,ban karon,7.8477,98.2985,28.21,75,100,7.29,TH,1701066677
413,saint joseph,39.7686,-94.8466,-5.79,88,0,0.0,US,1701066605
414,manicore,-5.8092,-61.3003,22.57,91,100,0.95,BR,1701066677
415,el quebrachal,-25.2833,-64.0667,22.1,76,27,0.95,AR,1701066678
416,adrar,20.5022,-10.0711,14.74,23,0,4.38,MR,1701066678
417,marion,39.7684,-86.1555,0.32,82,100,8.75,US,1701066678
418,kruisfontein,-34.0033,24.7314,25.26,44,5,4.63,ZA,1701066678
419,toyooka,35.5333,134.8333,14.03,67,40,3.6,JP,1701066678
420,mahina,-17.5065,-149.489,25.87,73,40,1.54,PF,1701066678
421,zadar,44.1197,15.2422,4.34,65,20,4.12,HR,1701066545
422,as sulayyil,20.4607,45.5779,24.14,30,91,2.95,SA,1701066678
423,kasongo,-4.45,26.6667,22.27,88,100,1.25,CD,1701066679
424,masindi port,1.6961,32.0861,22.07,84,100,3.05,UG,1701066679
425,siwa oasis,29.2041,25.5195,16.7,42,0,3.89,EG,1701066679
426,villa la venta,18.1,-94.05,23.56,93,52,3.01,MX,1701066679
427,ceres,37.5949,-120.9577,8.36,93,0,1.54,US,1701066567
428,lyskovo,56.0328,45.0422,1.03,88,100,6.7,RU,1701066679
429,moroni,-11.7022,43.2551,28.37,73,21,2.5,KM,1701066679
430,tura,25.5198,90.2201,26.69,41,26,1.37,IN,1701066680
431,north battleford,52.7834,-108.2847,-3.66,93,100,3.09,CA,1701066680
432,dunoon,55.947,-4.923,3.62,97,48,0.89,GB,1701066680
433,santa cruz,-17.8,-63.1667,23.7,94,75,4.63,BO,1701066680
434,bagudo,11.4033,4.2296,25.34,72,99,1.18,NG,1701066680
435,tadine,-21.55,167.8833,23.08,70,5,4.56,NC,1701066680
436,orchard homes,46.8633,-114.0484,-4.82,85,0,1.34,US,1701066680
437,ixtapa,20.7,-105.2,24.01,74,100,1.43,MX,1701066681
438,molde,62.7375,7.1591,-3.09,74,0,7.2,NO,1701066681
439,pordic,48.5705,-2.8178,9.71,95,100,3.13,FR,1701066681
440,tokar,18.4254,37.729,30.66,55,96,7.36,SD,1701066681
441,rabo de peixe,37.8,-25.5833,17.73,99,75,10.29,PT,1701066681
442,abdulino,53.7,53.6667,1.86,72,7,7.63,RU,1701066681
443,vylkove,45.4021,29.586,-0.93,79,100,6.8,UA,1701066681
444,plastun,44.7561,136.2939,-3.57,59,47,0.33,RU,1701066681
445,greymouth,-42.4667,171.2,14.43,78,100,1.95,NZ,1701066477
446,yaren,-0.5472,166.916,29.21,70,97,1.86,NR,1701066682
447,vryburg,-26.9566,24.7284,33.41,14,5,3.95,ZA,1701066682
448,daday,41.4787,33.4667,-0.74,66,7,5.16,TR,1701066682
449,kwang binh,17.4833,106.6,24.92,70,69,6.39,VN,1701066682
450,bandundu,-3.3167,17.3667,26.58,78,58,1.12,CD,1701066682
451,malindi,-3.2175,40.1191,28.27,74,94,3.15,KE,1701066683
452,douglas,41.3,-96.167,-4.67,83,0,1.54,US,1701066683
453,peace river,56.2501,-117.286,-1.83,93,100,2.57,CA,1701066683
454,mana,5.6592,-53.7767,25.27,91,83,3.82,GF,1701066683
455,malpe,13.35,74.7167,32.61,57,28,2.28,IN,1701066683
456,minas de marcona,-15.2119,-75.1103,14.77,85,30,3.86,PE,1701066683
457,sampit,-2.5333,112.95,31.45,55,44,1.33,ID,1701066683
458,yakeshi,49.2833,120.7333,-18.72,96,99,3.62,CN,1701066684
459,zaozersk,69.4005,32.4476,-15.88,87,37,1.24,RU,1701066684
460,namibe,-15.1961,12.1522,23.57,78,99,1.63,AO,1701066684
461,caibarien,22.5206,-79.4669,22.62,83,27,2.48,CU,1701066684
462,port huron,42.9709,-82.4249,1.23,90,100,3.6,US,1701066684
463,meldola,44.1283,12.0625,9.06,78,75,2.24,IT,1701066684
464,hadibu,12.65,54.0333,27.71,62,100,7.28,YE,1701066684
465,haiku-pauwela,20.9219,-156.3051,23.36,75,20,6.17,US,1701066685
466,villa gesell,-37.2639,-56.973,16.52,89,7,4.03,AR,1701066685
467,tash-kumyr,41.3461,72.2171,18.36,20,58,1.17,KG,1701066685
468,aripuana,-9.1667,-60.6333,22.16,87,11,0.83,BR,1701066685
469,vytegra,61.0064,36.4481,-9.8,92,100,2.24,RU,1701066685
470,tangjin,36.8944,126.6297,8.9,66,79,7.95,KR,1701066686
471,dunedin,-45.8742,170.5036,12.11,83,100,2.68,NZ,1701066686
472,barabai,-2.5833,115.3833,27.88,86,98,1.0,ID,1701066279
473,ballina,-28.8667,153.5667,24.75,74,89,6.15,AU,1701066686
474,quepos,9.4236,-84.1652,24.73,86,43,1.78,CR,1701066686
475,cox's bazar,21.4532,91.9798,27.75,60,98,3.56,BD,1701066687
476,menomonie,44.8755,-91.9193,-6.98,58,0,4.63,US,1701066687
477,aver-o-mar,41.4078,-8.7812,12.4,94,75,2.57,PT,1701066687
478,sinabang,2.4803,96.3801,26.81,81,100,3.37,ID,1701066687
479,daru,-9.0763,143.2092,28.28,76,100,5.16,PG,1701066687
480,acapulco de juarez,16.8634,-99.8901,26.9,83,75,2.57,MX,1701066687
481,margate,51.3813,1.3862,9.39,97,100,3.13,GB,1701066688
482,vieux-habitants,16.0589,-61.7659,22.76,68,0,3.11,GP,1701066688
483,mamboma,8.0833,-11.6833,21.8,99,28,0.64,SL,1701066688
484,sunne,59.8376,13.143,-2.77,84,85,3.27,SE,1701066688
485,castro alves,-12.7656,-39.4283,19.66,94,4,1.1,BR,1701066688
486,hasaki,35.7333,140.8333,17.38,68,0,4.9,JP,1701066688
487,upata,8.0086,-62.3989,21.77,98,11,1.21,VE,1701066688
488,igarka,67.4667,86.5833,-26.17,97,78,3.07,RU,1701066689
489,colby,39.3958,-101.0524,-4.98,79,0,4.63,US,1701066689
490,punta de bombon,-17.1717,-71.7931,19.09,84,100,1.52,PE,1701066689
491,arno,60.1167,18.6333,-4.01,73,100,7.24,SE,1701066689
492,waingapu,-9.6567,120.2641,30.15,64,59,3.04,ID,1701066689
493,yusufeli,40.8204,41.5443,4.81,97,100,4.14,TR,1701066537
494,sarandi del yi,-33.35,-55.6333,14.81,96,0,3.6,UY,1701066690
495,bertoua,4.5833,13.6833,23.02,83,100,0.25,CM,1701066690
496,shajiang,26.7825,119.9669,20.2,65,12,2.54,CN,1701066690
497,calvinia,-31.4707,19.776,23.9,31,0,2.06,ZA,1701066690
498,manadhoo,5.7667,73.3833,28.05,77,32,5.46,MV,1701066691
499,kununurra,-15.7667,128.7333,37.99,34,75,3.6,AU,1701066691
500,kupang,-10.1667,123.5833,29.32,89,75,3.6,ID,1701066691
501,guanica,17.9716,-66.908,25.02,55,7,3.31,PR,1701066691
502,whakatane,-37.9585,176.9854,18.76,73,100,2.87,NZ,1701066691
503,sechura,-5.5569,-80.8222,19.96,78,14,5.32,PE,1701066691
504,viana do castelo,41.6932,-8.8329,12.7,90,100,2.8,PT,1701066692
505,yarmouth,41.7057,-70.2286,11.03,92,100,7.2,US,1701066692
506,porto velho,-8.7619,-63.9039,24.03,88,20,0.0,BR,1701066692
507,kouango,4.9934,19.9619,25.89,78,99,1.76,CF,1701066692
508,yoloten,37.2989,62.3597,24.29,24,0,11.86,TM,1701066692
509,lepsy,46.235,78.9456,10.01,48,89,6.6,KZ,1701066693
510,goure,13.9835,10.2704,26.42,21,72,5.11,NE,1701066693
511,arraial do cabo,-22.9661,-42.0278,22.65,81,97,7.37,BR,1701066693
512,ocos,14.5094,-92.1933,26.06,81,7,4.38,GT,1701066693
513,caconda,-13.7333,15.0667,20.48,75,34,1.73,AO,1701066693
514,brainerd,46.358,-94.2008,-11.03,72,20,5.14,US,1701066693
515,ghormach,35.7306,63.7826,21.11,25,0,1.7,AF,1701066694
516,am timan,11.0297,20.2827,30.94,26,59,1.57,TD,1701066694
517,shakawe,-18.3667,21.85,26.35,48,54,1.66,BW,1701066577
518,trenggalek,-8.05,111.7167,29.97,56,100,2.78,ID,1701066694
519,xiongzhou,25.1167,114.3,23.79,52,1,2.85,CN,1701066694
520,guaraciaba do norte,-4.1669,-40.7475,18.53,87,4,1.73,BR,1701066694
521,keita,14.7551,5.7749,27.42,37,100,2.0,NE,1701066694
522,libog,13.2349,123.7778,28.37,76,100,3.12,PH,1701066694
523,shimoda,34.6667,138.95,16.2,66,27,6.06,JP,1701066694
524,simanggang,1.2472,111.4528,32.99,66,40,0.51,MY,1701066695
525,kaya,13.0917,-1.0844,24.91,68,100,2.25,BF,1701066695
526,nagtipunan,16.2167,121.6,29.32,66,89,1.49,PH,1701066695
527,saint croix,17.7397,-64.7388,24.42,80,0,2.06,VI,1701066695
528,tamiahua,21.2667,-97.45,21.68,88,100,8.19,MX,1701066695
529,banes,20.9625,-75.7186,23.83,92,1,0.98,CU,1701066695
530,hannibal,39.7084,-91.3585,-1.49,69,0,4.12,US,1701066696
531,nadi,-17.8,177.4167,28.0,78,40,5.66,FJ,1701066696
532,vila velha,-20.3297,-40.2925,21.97,98,100,2.06,BR,1701066614
533,armacao de buzios,-22.7469,-41.8817,22.03,82,100,5.91,BR,1701066696
534,zagora,30.3484,-5.8365,10.38,28,0,0.92,MA,1701066696
535,keflavik,64.0049,-22.5624,6.24,100,100,8.75,IS,1701066696
536,north shore,-36.8,174.75,18.32,69,99,2.68,NZ,1701066696
537,betio village,1.358,172.9211,29.02,67,69,1.88,KI,1701066696
538,san rafael del sur,11.8485,-86.4384,25.3,78,53,5.83,NI,1701066697
539,burang,30.25,81.1667,1.64,35,100,3.33,CN,1701066697
540,malpica,43.3228,-8.8105,14.57,80,100,2.72,ES,1701066697
541,puerto armuelles,8.2833,-82.8667,26.16,82,59,3.13,PA,1701066697
542,bocas del toro,9.3333,-82.25,23.89,82,75,3.13,PA,1701066697
543,mangrol,21.1167,70.1167,26.39,57,100,2.27,IN,1701066698
544,hiratacho,35.4333,132.8167,18.01,52,20,7.2,JP,1701066698
545,garango,11.8,-0.5506,25.08,74,100,2.15,BF,1701066698
546,coquimbo,-29.9533,-71.3436,13.85,94,100,2.06,CL,1701066644
547,beichengqu,40.4394,113.1536,-2.4,40,100,9.83,CN,1701066698
548,da nang,16.0678,108.2208,26.99,61,20,6.69,VN,1701066698
549,kapshagay,43.8833,77.0833,13.31,36,17,2.88,KZ,1701066699
550,alghero,40.5589,8.3181,9.05,93,40,0.51,IT,1701066407
551,gillette,44.2911,-105.5022,-4.49,76,0,7.72,US,1701066699
552,trairi,-3.2778,-39.2689,25.96,72,1,4.31,BR,1701066699
553,mizhhirya,48.5246,23.5056,-4.48,86,100,2.06,UA,1701066699
554,san andres,12.5847,-81.7006,29.01,84,40,5.66,CO,1701066699
555,eureka,40.8021,-124.1637,4.23,98,0,2.41,US,1701066699
556,aykhal,66.0,111.5,-21.03,98,100,3.95,RU,1701066699
557,san lawrenz,36.0553,14.204,14.92,75,85,5.92,MT,1701066700
558,shagonar,51.5333,92.8,-7.84,90,100,0.53,RU,1701066700
559,veraval,20.9,70.3667,25.97,61,90,2.36,IN,1701066700
560,xanthi,41.1414,24.8836,4.34,56,0,2.0,GR,1701066701
561,raton,36.9034,-104.4391,-4.81,79,0,3.6,US,1701066701
562,east london,-33.0153,27.9116,24.85,69,0,5.48,ZA,1701066701
563,shevchenko,48.5,35.0,-1.8,82,100,9.97,UA,1701066701
564,yerofey pavlovich,53.9667,121.9667,-16.06,56,19,1.61,RU,1701066701
565,parczew,51.6402,22.9006,-1.66,93,100,4.51,PL,1701066701
566,kodinsk,58.6881,99.1844,-16.42,80,11,1.15,RU,1701066701
567,darhan,49.4867,105.9228,-10.83,82,19,2.04,MN,1701066702
568,cockburn town,21.4612,-71.1419,26.75,75,55,7.47,TC,1701066702
569,gaspe,48.8334,-64.4819,-0.05,93,75,1.03,CA,1701066702
570,santa cruz del sur,20.7147,-77.9956,23.23,86,15,3.3,CU,1701066702
571,cedeira,43.6797,-8.0209,13.36,91,100,5.12,ES,1701066702
572,porto novo,6.4965,2.6036,23.9,84,92,1.02,BJ,1701066702
